date,value
2024-09-26T00:25:17Z,0
2024-09-27T00:26:34Z,0
2024-09-28T00:34:10Z,0
2024-09-29T00:36:18Z,0
2024-09-30T00:29:19Z,0
2024-10-01T00:27:19Z,0
2024-10-02T00:27:47Z,0
2024-10-03T00:29:31Z,0
2024-10-04T00:22:00Z,0
2024-10-05T00:24:44Z,0
2024-10-06T00:27:45Z,0
2024-10-07T00:24:58Z,0
2024-10-09T00:25:52Z,0
2024-10-18T00:26:05Z,0
2024-10-20T00:22:48Z,0
2024-10-21T00:29:06Z,0
2024-10-22T00:28:53Z,0
2024-10-23T00:22:37Z,0
2024-10-27T00:29:55Z,1
2024-10-28T00:26:21Z,1
2024-10-29T00:27:44Z,1
2024-11-01T00:28:49Z,1
2024-11-02T00:29:10Z,1
2024-11-04T00:25:00Z,1
2024-11-06T00:27:34Z,1
2024-11-16T00:28:38Z,1
2024-11-17T00:31:33Z,1
2024-11-22T00:37:38Z,1
2024-11-23T00:36:07Z,1
2024-11-24T00:29:49Z,1
2024-11-26T00:35:06Z,1
2024-11-27T00:31:55Z,1
2024-11-28T00:32:31Z,1
2024-11-29T00:38:50Z,1
2024-11-30T00:35:33Z,1
2024-12-01T00:35:40Z,1
2024-12-02T00:31:54Z,1
2024-12-03T00:33:00Z,1
2024-12-04T00:31:25Z,1
2024-12-08T00:46:26Z,1
2025-01-13T00:58:49Z,1
2025-01-15T00:53:30Z,1
2025-01-17T00:49:53Z,1
2025-01-20T00:38:07Z,1
2025-01-28T00:36:37Z,1
2025-01-29T00:34:24Z,1
2025-02-09T00:31:59Z,1
2025-02-11T00:34:47Z,1
2025-02-16T00:34:05Z,1
2025-02-20T00:38:35Z,1
2025-02-24T00:31:56Z,1
2025-02-27T00:38:06Z,1
2025-02-28T00:35:23Z,1
2025-03-07T00:51:39Z,1
2025-03-12T00:36:24Z,1
2025-03-15T00:34:21Z,1
2025-03-16T00:35:03Z,1
2025-03-18T00:36:22Z,1
2025-03-19T00:36:13Z,1
2025-03-20T00:34:28Z,1
2025-03-21T00:35:07Z,1
2025-03-27T00:38:36Z,1
2025-03-30T00:33:07Z,1
2025-03-31T00:29:28Z,1
2025-04-01T00:30:45Z,1
2025-04-03T00:29:14Z,1
2025-04-05T00:27:00Z,1
2025-04-06T00:27:41Z,1
2025-04-07T00:56:40Z,1
2025-04-11T00:27:11Z,1
2025-04-14T00:55:58Z,1
2025-04-15T00:59:43Z,1
2025-04-21T00:33:26Z,1
2025-04-29T02:22:54Z,1
2025-04-30T02:23:42Z,1
2025-05-01T00:27:38Z,1
2025-05-05T00:26:55Z,1
2025-05-06T00:23:19Z,1
2025-05-10T00:25:13Z,1
2025-05-11T00:30:23Z,1
2025-05-12T00:29:19Z,1
2025-05-14T00:32:50Z,1
2025-05-15T00:29:30Z,1
2025-05-16T00:26:14Z,1
